,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Price,PriceOneRoom,PriceOneRoomByDistrict,Floor_cat
1057,2284,27,3.0,49.2812465939736,48.3170854494506,10.0,11.0,25.0,2013,0.072157581,1,1,2,629,1,0,0,0,136455.0981755763,45485.032725192104,94738.78010510074,2.0
1058,5909,6,2.0,56.470671642527805,36.94713534126866,8.0,9.0,17.0,2012,0.2432045189999999,1,1,5,1564,0,0,0,1,219586.4483683236,109793.2241841618,94232.67051796374,2.0
1059,11612,12,2.0,60.12354246130022,37.59178556600119,10.0,11.0,16.0,1981,0.090799103,1,1,74,19083,2,5,15,1,231256.80827055237,115628.40413527619,133040.0414774135,2.0
1060,12345,115,2.0,40.86422193880761,26.05739524290053,7.0,9.0,9.0,1962,1.8e-09,1,1,16,3681,73,2,5,1,264758.87679330265,132379.43839665133,108930.57154619395,2.0
1061,8096,88,1.0,43.01491536482679,21.45302295364241,8.0,10.0,12.0,1980,0.127375905,1,1,43,8429,3,3,9,1,186389.85498086028,186389.85498086028,129263.05732091126,2.0
1062,9990,99,2.0,49.281332753797365,31.052894633563596,5.0,2.0,5.0,1968,0.033493708,1,1,66,10573,1,3,8,1,182589.23387009595,91294.61693504798,101817.57928821824,1.0
1063,11109,124,2.0,46.04952575643544,27.37966233509723,5.0,5.0,5.0,1967,0.1220903469999999,1,1,29,6566,7,4,0,1,228077.5097228638,114038.7548614319,122610.70535823151,1.0
1064,14656,62,1.0,47.10071876527501,46.44795975851148,6.0,1.0,1.0,2014,0.072157581,1,1,2,629,1,0,0,0,108337.4842065188,108337.4842065188,102579.53665948348,1.0
1065,6244,6,3.0,78.65842835834273,77.65842835834273,1.0,4.0,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,223517.0478601399,74505.68262004663,94232.67051796374,1.0
1066,4441,52,1.0,39.78901572727424,23.89434833845323,9.0,8.0,22.0,1991,0.371148999,1,1,34,7065,1,2,5,1,184258.3769434369,184258.3769434369,97309.45887854553,2.0
1067,1099,27,3.0,55.51602821731666,55.51602821731666,0.0,6.0,25.0,1977,0.072157581,1,1,2,629,1,0,0,0,172184.66121292673,57394.88707097558,94738.78010510074,2.0
1068,10530,167,3.0,55.62932954067632,36.38712423812465,5.0,5.0,5.0,1960,0.050272014,1,1,21,4231,14,0,3,1,308416.27880692907,102805.42626897636,128686.38322989785,1.0
1069,6492,177,3.0,76.5856360927385,45.20103029802747,10.0,17.0,17.0,1990,0.195781053,1,1,23,5212,6,3,2,1,399067.0907499266,133022.36358330885,100034.091733763,2.0
1070,1290,63,1.0,42.97409846865565,23.67725866208769,8.0,9.0,16.0,1984,0.23861713,1,1,26,3889,6,3,6,1,201996.615096832,201996.615096832,195360.6417691844,2.0
1071,8927,61,1.0,42.63631429235572,22.22709616266963,9.0,14.0,16.0,1983,0.300322518,1,1,52,10311,6,1,9,1,194395.4193436807,194395.4193436807,119679.37826318154,2.0
1072,1169,9,1.0,38.53358876064898,18.68975205890916,10.0,8.0,16.0,1998,0.069753361,1,1,53,13670,4,1,11,1,195593.2178213116,195593.2178213116,96749.26169070917,2.0
1073,1811,130,2.0,43.84668064506633,30.79906525158837,4.0,9.0,9.0,1968,0.21843974,1,1,21,4472,6,4,7,0,183126.36440211453,91563.18220105727,119853.83158540528,2.0
1074,8776,27,2.0,67.02617394731278,66.02617394731278,1.0,2.0,17.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,154696.06704256064,77348.03352128032,94738.78010510074,1.0
1075,2013,9,1.0,43.70628862908537,21.096625075696103,8.0,5.0,14.0,1990,0.136244425,1,1,11,2370,0,0,1,1,135290.4101754176,135290.4101754176,96749.26169070917,1.0
1076,15111,144,2.0,46.56795567971776,27.383788869915605,8.0,14.0,14.0,1987,0.306977489,1,1,27,5148,14,5,7,1,187461.63658195784,93730.81829097892,120029.57189819483,2.0
1077,9690,27,1.0,40.081041919764566,37.83496387626747,37.0,18.0,19.0,2019,0.2114012139999999,1,1,9,1892,0,0,1,1,93218.65046050477,93218.65046050477,94738.78010510074,3.0
1078,5676,123,3.0,59.61568774811072,48.02188329437321,5.0,4.0,9.0,1967,0.0,1,1,47,11319,0,3,5,1,265992.07369918824,88664.02456639608,143531.7896990819,1.0
1079,3694,126,1.0,36.746062674797415,19.04804829487169,6.0,3.0,12.0,1978,0.333891544,1,1,30,6564,1,0,0,1,159300.1959928563,159300.1959928563,106674.70748820268,1.0
1080,6145,99,2.0,49.1602154964565,33.394676878682894,5.0,2.0,5.0,1970,0.033493708,1,1,66,10573,1,3,8,1,196494.96793346736,98247.48396673368,101817.57928821824,1.0
1081,3117,58,1.0,48.73337681433054,47.73337681433054,1.0,7.0,9.0,1977,0.43788524,1,1,23,5735,3,0,5,1,101646.54225505063,101646.54225505063,105638.51674758486,2.0
1082,5578,30,2.0,54.26284922398391,52.19230378053981,1.0,2.0,2.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,74355.56431561772,37177.78215780886,93960.73385441,1.0
1083,1654,55,2.0,58.1724727701076,32.953692339875936,9.0,11.0,17.0,2000,0.041365446,1,1,31,5569,0,1,4,1,247412.2016266581,123706.10081332905,117333.8171136398,2.0
1084,10626,44,1.0,38.44138160729067,20.45065796105367,9.0,11.0,12.0,1972,0.036122292,1,1,24,4378,0,1,1,1,203275.68436110608,203275.68436110608,125925.65600234266,2.0
1085,16255,52,2.0,64.27329028485549,67.82456313722916,1.0,5.0,17.0,2018,0.371148999,1,1,34,7065,1,2,5,1,171519.12334211625,85759.56167105812,97309.45887854553,1.0
1086,16269,37,1.0,39.74077764856535,23.53563360277741,9.0,6.0,16.0,1987,0.178916796,1,1,18,3594,4,1,5,1,191951.3782946607,191951.3782946607,113819.13284554341,2.0
1087,8599,9,3.0,83.38081092348419,82.38081092348419,1.0,9.0,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1,235321.32528076135,78440.44176025379,96749.26169070917,2.0
1088,10470,27,2.0,42.953417551598896,42.953417551598896,0.0,9.0,12.0,1977,0.072157581,1,1,2,629,1,0,0,0,117123.64402198582,58561.82201099291,94738.78010510074,2.0
1089,10456,82,3.0,77.81182278698707,48.79081564449893,5.0,5.0,5.0,1935,0.037316452,1,1,32,6748,93,4,10,1,343812.4942815572,114604.16476051907,122862.16720836597,1.0
1090,4254,94,1.0,32.68392945690395,18.874933052751352,5.0,6.0,9.0,1976,0.282797669,1,1,33,8667,2,0,6,1,151444.55635782226,151444.55635782226,140830.44883154068,2.0
1091,11026,18,1.0,38.18133244794481,23.071818803068524,8.0,6.0,17.0,1999,0.0,1,1,30,5562,0,0,5,0,192371.63348518216,192371.63348518216,130701.41303707106,2.0
1092,15297,37,3.0,64.32389779677095,41.72807324034861,8.0,7.0,12.0,1987,0.178916796,1,1,18,3594,4,1,5,1,297190.79755479604,99063.59918493201,113819.13284554341,2.0
1093,361,100,1.0,37.75238618728905,17.081407974792914,9.0,11.0,12.0,1972,0.2001468019999999,1,1,23,3975,8,2,0,1,247758.87359181207,247758.87359181207,146060.09690431965,2.0
1094,7350,6,1.0,41.77544923319845,21.52926227788751,7.0,11.0,17.0,2014,0.2432045189999999,1,1,5,1564,0,0,0,1,118142.77676873028,118142.77676873028,94232.67051796374,2.0
1095,3924,85,1.0,44.53769907299984,23.30835600570837,10.0,20.0,22.0,1987,0.037177818,1,1,52,11217,1,1,7,1,243134.592616567,243134.592616567,113830.92888671593,3.0
1096,14324,101,2.0,42.36942789943849,28.969147728655454,6.0,4.0,12.0,1972,0.225824954,0,1,41,6558,7,3,2,1,183849.11426807768,91924.55713403884,104499.1554229544,1.0
1097,7672,58,1.0,40.738257626853496,23.099407194576937,8.0,12.0,14.0,1996,0.1489038909999999,1,1,9,1952,1,3,2,1,129353.56650175534,129353.56650175534,105638.51674758486,2.0
1098,4687,57,3.0,63.77009726307618,42.90263309453711,8.0,5.0,12.0,1982,0.133215333,1,1,49,11395,3,3,4,0,259788.2130944612,86596.07103148707,121811.56380831767,1.0
1099,15176,21,2.0,42.04398818843896,29.997399339264177,5.0,5.0,5.0,1960,0.034331497,1,1,25,5487,3,0,4,1,156253.57861987976,78126.78930993988,104448.24792456871,1.0
1100,8730,183,3.0,75.95975594334428,52.21062206129066,9.0,5.0,5.0,1959,0.037316452,1,1,32,6748,93,4,10,1,455932.1946330631,151977.39821102103,129411.05669993197,1.0
1101,13604,90,1.0,49.32791180166711,20.99225003040006,12.0,15.0,23.0,2008,0.246031548,1,0,22,3151,4,3,3,1,245768.0962024291,245768.0962024291,125549.08670355318,2.0
1102,7142,45,1.0,40.3578313518602,42.11598278752426,1.0,4.0,17.0,1977,0.195781053,1,1,23,5212,6,3,2,1,250152.93866394708,250152.93866394708,164907.84037313267,1.0
1103,9561,10,2.0,44.89887791675133,30.455229574077507,5.0,14.0,14.0,1971,0.089039719,1,1,33,7976,5,0,11,1,204373.13330684707,102186.56665342354,113675.12424144003,2.0
1104,3217,76,1.0,41.75285510220547,40.75285510220547,1.0,1.0,1.0,1977,0.0,1,1,7,1660,39,1,5,1,76470.71673389926,76470.71673389926,145716.3802008169,1.0
1105,9267,41,2.0,55.32194168572823,31.88938576802479,8.0,8.0,12.0,1983,6.99893e-05,1,1,46,10309,1,1,16,1,87733.4971227562,43866.7485613781,120688.95084723899,2.0
1106,1187,44,2.0,44.895299395741645,25.551937722900195,6.0,10.0,14.0,1970,0.2322050839999999,1,1,24,4860,1,0,3,1,241451.96913834463,120725.98456917232,125925.65600234266,2.0
1107,6398,23,1.0,41.21603167833354,40.21603167833354,1.0,2.0,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,101233.85675328152,101233.85675328152,76232.42437168532,1.0
1108,2150,34,2.0,61.67356794959855,61.76232210715219,1.0,14.0,14.0,2018,0.069753361,1,1,53,13670,4,1,11,1,269906.91290695465,134953.45645347732,129738.6515885499,2.0
1109,6314,31,2.0,45.11012244168159,30.44966129437641,6.0,5.0,9.0,1970,0.151346216,1,0,32,5889,10,4,1,1,196934.9450430896,98467.4725215448,159077.2375848309,1.0
1110,13855,29,3.0,58.86100646631228,44.24901936229613,5.0,5.0,5.0,1964,0.086885265,1,1,10,2277,2,0,0,1,215765.72605417,71921.90868472333,113643.18274281472,1.0
1111,16407,31,1.0,35.46175154583455,19.26211672810267,6.0,2.0,5.0,1961,0.151346216,1,0,32,5889,10,4,1,1,183658.92522643995,183658.92522643995,159077.2375848309,1.0
1112,14359,30,2.0,56.14870374452897,52.41873167601717,1.0,17.0,17.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1,146446.7322033805,73223.36610169025,93960.73385441,2.0
1113,5217,11,4.0,75.27604564077134,54.95543840698048,6.0,3.0,5.0,1957,0.225824954,0,1,41,6558,7,3,2,1,313456.6002620357,78364.15006550892,100098.98421580424,1.0
1114,1896,61,3.0,70.33290730807654,44.76391943794164,10.0,4.0,12.0,1981,0.2322050839999999,1,1,24,4860,1,0,3,1,281356.0469285142,93785.3489761714,119679.37826318154,1.0
1115,5161,27,1.0,49.16659298444193,22.861731717154186,1.0,16.0,16.0,2016,0.017647053,1,1,2,469,0,0,0,1,147769.29790083537,147769.29790083537,94738.78010510074,2.0
1116,13001,18,2.0,51.79650990871909,31.882663279729982,9.0,4.0,15.0,2000,0.0,1,1,30,5562,0,0,5,0,278417.4547934746,139208.7273967373,130701.41303707106,1.0
1117,12872,17,3.0,57.81870643933144,39.99459763057598,5.0,5.0,5.0,1962,0.0,1,1,18,3374,5,1,2,1,276683.0713440723,92227.69044802409,145941.55533360448,1.0
1118,14858,31,1.0,38.2343645445077,20.008121319749936,8.0,3.0,3.0,1977,0.0,1,1,23,3684,2,0,4,1,251801.8379988274,251801.8379988274,159077.2375848309,1.0
1119,8157,74,2.0,81.05304359102703,80.05304359102703,1.0,1.0,1.0,1977,0.075778755,1,1,6,1437,3,0,2,1,256057.8397069474,128028.9198534737,127646.56495323495,1.0
1120,14183,123,3.0,88.8814500062694,53.13808745539508,11.0,7.0,14.0,2003,0.0,1,1,47,11319,0,3,5,1,408842.5419791431,136280.84732638104,143531.7896990819,2.0
1121,10575,29,1.0,34.75773665897939,22.741368492112148,5.0,7.0,9.0,1966,0.069660344,1,1,31,6119,4,1,2,1,97107.06214409885,97107.06214409885,113643.18274281472,2.0
1122,10652,27,2.0,57.381382674373405,32.515995378159616,9.0,3.0,17.0,2015,0.011654127,1,1,4,915,0,0,0,1,104511.38324996013,52255.69162498006,94738.78010510074,1.0
1123,14772,27,1.0,40.63245589669178,41.96880482946833,1.0,16.0,17.0,2015,0.011654127,1,1,4,915,0,0,0,1,122245.1434558783,122245.1434558783,94738.78010510074,2.0
1124,777,27,2.0,74.22945980446298,74.22945980446298,0.0,9.0,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,207331.55668092312,103665.77834046156,94738.78010510074,2.0
1125,7805,37,2.0,53.8245092336167,33.58178150745243,8.0,9.0,17.0,1988,0.127811589,1,1,28,7287,5,1,3,1,226928.19857147528,113464.09928573764,113819.13284554341,2.0
1126,13902,52,3.0,79.4902720249641,78.4902720249641,1.0,8.0,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,199088.42106447765,66362.80702149255,97309.45887854553,2.0
1127,3693,45,2.0,62.45284743296249,58.09157426303744,1.0,1.0,1.0,2015,0.195781053,1,1,23,5212,6,3,2,1,303051.3985445322,151525.6992722661,164907.84037313267,1.0
1128,12299,24,3.0,68.1900843799735,43.73192982224725,9.0,3.0,16.0,1987,0.111627393,1,1,50,12238,8,2,3,1,353797.7096461763,117932.56988205877,142444.88643911065,1.0
1129,6987,61,1.0,36.37119217867792,21.291750618880933,6.0,6.0,9.0,1981,0.300322518,1,1,52,10311,6,1,9,1,185360.9451943371,185360.9451943371,119679.37826318154,2.0
1130,3532,34,3.0,81.70271034369097,78.46595728952072,10.0,6.0,20.0,2017,0.069753361,1,1,53,13670,4,1,11,1,323267.74305091245,107755.91435030416,129738.6515885499,2.0
1131,9055,53,2.0,52.30104910530041,33.10579592083485,8.0,4.0,12.0,1975,0.049637257,1,1,34,7759,0,1,3,1,270794.7140546706,135397.3570273353,138669.19992488436,1.0
1132,8183,88,1.0,45.58744641768725,44.58744641768725,1.0,1.0,1.0,1977,0.127375905,1,1,43,8429,3,3,9,1,192163.5471837525,192163.5471837525,129263.05732091126,1.0
1133,1404,30,1.0,50.66489256524998,49.66489256524998,1.0,13.0,25.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,139050.3426348431,139050.3426348431,93960.73385441,2.0
1134,2948,69,3.0,77.68174054618294,45.150447151017865,10.0,3.0,17.0,1986,0.000991363,1,1,33,6783,3,1,9,1,384122.776724931,128040.92557497701,159648.7485496207,1.0
1135,2270,27,1.0,69.1355833381022,68.23296798489834,1.0,1.0,1.0,1977,0.011654127,1,1,4,915,0,0,0,1,174590.37332325432,174590.37332325432,94738.78010510074,1.0
1136,2742,34,2.0,53.077233035663895,33.957883842274306,1.0,10.0,17.0,1977,0.069753361,1,1,53,13670,4,1,11,1,245833.60909408517,122916.80454704259,129738.6515885499,2.0
1137,7211,13,3.0,87.97549869994516,53.73607892855912,8.0,9.0,14.0,1999,0.090799103,1,1,74,19083,2,5,15,1,324328.04766366305,108109.34922122101,122754.00514205194,2.0
1138,9250,23,2.0,56.2409836037812,54.71065759242488,10.0,4.0,20.0,1977,0.034656082,1,1,0,168,0,0,0,1,109451.03782746162,54725.51891373081,76232.42437168532,1.0
1139,14692,53,2.0,57.45063291499593,31.0727143284114,8.0,9.0,12.0,1981,0.049637257,1,1,34,7759,0,1,3,1,273668.1661394873,136834.08306974365,138669.19992488436,2.0
1140,2629,119,2.0,45.338643123000445,32.86913036516556,6.0,10.0,12.0,1984,0.000995363,1,1,42,7651,1,1,5,1,193605.7772848777,96802.88864243885,102251.91925862015,2.0
1141,6414,10,3.0,66.65370919944831,45.017005338018166,5.0,10.0,15.0,2012,0.089039719,1,1,33,7976,5,0,11,1,215649.3756794293,71883.12522647643,113675.12424144003,2.0
1142,15638,7,2.0,54.002220757242135,38.3876873290826,8.0,11.0,17.0,1999,0.130617806,1,1,39,10418,9,1,9,1,395402.9602870648,197701.4801435324,121688.70275104689,2.0
1143,8598,90,1.0,32.88153424837038,24.98548175403701,5.0,8.0,9.0,1967,0.265088676,1,1,37,5288,0,3,2,1,159623.08159881577,159623.08159881577,125549.08670355318,2.0
1144,14044,99,2.0,34.57375426569677,23.588536514179697,6.0,5.0,12.0,1973,0.033493708,1,1,66,10573,1,3,8,1,172845.8965445428,86422.9482722714,101817.57928821824,1.0
1145,11381,160,4.0,79.41518367450388,55.63928048660648,8.0,5.0,14.0,1987,0.0,1,1,39,8647,0,0,5,1,302203.0251771902,75550.75629429755,109438.4449023474,1.0
1146,8625,27,1.0,43.86443000618574,45.89751151443008,0.0,3.0,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,116775.28557654138,116775.28557654138,94738.78010510074,1.0
1147,5992,44,3.0,77.63018249178108,48.67954355650383,9.0,13.0,24.0,2007,0.2322050839999999,1,1,24,4860,1,0,3,1,341698.93270713446,113899.64423571149,125925.65600234266,2.0
1148,1575,23,1.0,33.55559120429972,33.33027735117478,1.0,5.0,9.0,2014,0.034656082,1,1,0,168,0,0,0,1,61670.34821231599,61670.34821231599,76232.42437168532,1.0
1149,2772,85,2.0,56.26525908517361,34.17376015320069,9.0,10.0,16.0,1979,0.037177818,1,1,52,11217,1,1,7,1,286233.9949024883,143116.99745124415,113830.92888671593,2.0
1150,16421,23,1.0,41.85785928660736,40.85785928660736,1.0,5.0,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,132219.72921689917,132219.72921689917,76232.42437168532,1.0
1151,13584,66,2.0,45.05356772641971,31.506606390262,5.0,2.0,5.0,1959,0.161975568,1,0,31,7010,5,3,7,1,184191.10086742984,92095.55043371492,128212.6032843945,1.0
1152,13501,6,1.0,41.31041554835416,19.11707678704417,9.0,17.0,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,114878.83071256292,114878.83071256292,94232.67051796374,2.0
1153,10433,42,1.0,43.60370766143064,20.54768644330958,10.0,12.0,24.0,2010,0.158249043,1,1,21,5731,0,1,0,1,149729.89486962778,149729.89486962778,134144.32461071346,2.0
1154,15224,27,2.0,64.29331306081552,34.5958991547455,14.0,1.0,1.0,1977,0.01405792,1,1,1,290,0,0,0,1,113047.96588658296,56523.98294329148,94738.78010510074,1.0
1155,2319,27,2.0,68.84328681133657,67.84328681133657,1.0,12.0,12.0,2014,0.017647053,1,1,2,469,0,0,0,1,198415.9899538452,99207.9949769226,94738.78010510074,2.0
1156,14212,19,2.0,46.523474683788095,31.825233892355246,5.0,3.0,5.0,1967,0.309479124,1,1,35,7715,4,0,6,1,178252.34524438344,89126.17262219172,129586.7063773882,1.0
1157,1690,27,1.0,45.49032348552089,22.68955895066717,12.0,5.0,22.0,1977,0.017647053,1,1,2,469,0,0,0,1,155802.45351011283,155802.45351011283,94738.78010510074,1.0
1158,16679,27,2.0,69.9432857939016,69.9432857939016,0.0,6.0,17.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,150119.14912895506,75059.57456447753,94738.78010510074,2.0
1159,533,23,2.0,78.41808370933505,78.38463132297565,1.0,4.0,4.0,1977,0.014072961,1,1,2,475,0,0,0,1,147317.0056385009,73658.50281925045,76232.42437168532,1.0
1160,6260,2,3.0,62.8090023365077,41.097848115792935,5.0,5.0,5.0,1968,0.309479124,1,1,35,7715,4,0,6,1,266349.80037839443,88783.26679279814,125268.52718670998,1.0
1161,16126,42,1.0,41.98620662447699,20.566409106751365,7.0,17.0,17.0,2008,0.158249043,1,1,21,5731,0,1,0,1,164137.1515048191,164137.1515048191,134144.32461071346,2.0
1162,2145,23,2.0,53.402810984222775,54.49179598044572,1.0,5.0,15.0,2018,0.034656082,1,1,0,168,0,0,0,1,94632.3377253808,47316.1688626904,76232.42437168532,1.0
1163,13796,1,1.0,49.932234185963246,48.932234185963246,1.0,2.0,22.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,133891.68833887923,133891.68833887923,106080.89813984977,1.0
1164,6263,62,3.0,87.56789196128008,86.56789196128008,1.0,4.0,4.0,1977,0.072157581,1,1,2,629,1,0,0,0,193482.21002197656,64494.07000732552,102579.53665948348,1.0
1165,10622,10,3.0,54.58208833922384,35.215251424022775,6.0,4.0,9.0,1985,0.089039719,1,1,33,7976,5,0,11,1,250913.7594629657,83637.91982098857,113675.12424144003,1.0
1166,7482,25,1.0,46.19706786245679,35.51306410109998,10.0,20.0,25.0,2018,0.069753361,1,1,53,13670,4,1,11,1,184273.9641962805,184273.9641962805,122563.9710596815,3.0
1167,1437,46,3.0,85.5425604085471,47.5128860847572,11.0,11.0,17.0,2008,0.188783766,1,1,31,6137,4,0,1,1,90312.06659624475,30104.02219874825,117867.66705282767,2.0
1168,9839,53,1.0,39.452772448712125,38.452772448712125,1.0,10.0,16.0,2017,0.049637257,1,1,34,7759,0,1,3,1,182459.7742589571,182459.7742589571,138669.19992488436,2.0
1169,14866,6,1.0,38.81817017795955,5.927865038775812,1.0,17.0,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,131405.86688404935,131405.86688404935,94232.67051796374,2.0
1170,647,1,2.0,63.3240249081744,62.3240249081744,1.0,4.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,183809.3271139021,91904.66355695105,106080.89813984977,1.0
1171,9408,103,3.0,65.84594972571115,45.961380725774376,9.0,9.0,12.0,1965,0.0144231139999999,1,1,19,3806,4,0,3,1,326188.42470922606,108729.47490307536,126835.45417418686,2.0
1172,15548,6,1.0,47.00408221167844,45.27025068387408,1.0,5.0,25.0,2013,0.2432045189999999,1,1,5,1564,0,0,0,1,139794.60982508966,139794.60982508966,94232.67051796374,1.0
1173,6119,67,2.0,48.426216762076976,28.11000461078257,5.0,3.0,9.0,1978,0.0077202819999999,1,1,38,4788,2,0,4,1,219765.0281427781,109882.51407138904,121378.50020879356,1.0
1174,7170,103,2.0,67.45183231244323,36.59566734495954,12.0,10.0,17.0,2010,0.0006991189999999,1,1,14,3369,24,0,3,1,316102.86893736344,158051.43446868172,126835.45417418686,2.0
1175,3527,9,1.0,72.03539570333538,2.35899218991184,1.0,1.0,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1,191744.61540830295,191744.61540830295,96749.26169070917,1.0
1176,13580,27,1.0,31.74591987551021,30.74591987551021,1.0,19.0,25.0,2015,0.072157581,1,1,2,629,1,0,0,0,105571.6778330243,105571.6778330243,94738.78010510074,3.0
1177,8132,84,2.0,50.771801282722215,28.27712447695648,5.0,5.0,5.0,1972,0.149666373,1,1,22,4789,2,4,1,1,173792.63752619346,86896.31876309673,103886.77480464702,1.0
1178,15801,79,1.0,34.172428815375646,20.29055797397321,5.0,4.0,5.0,1968,0.307466659,1,0,30,5048,9,2,5,1,171848.00972625808,171848.00972625808,104749.31780415372,1.0
1179,1088,28,3.0,67.12498251002881,47.37535615548039,7.0,7.0,16.0,1987,0.118537385,1,1,30,6207,1,1,0,1,273388.9941784799,91129.66472615996,122103.92739434964,2.0
1180,5213,32,1.0,40.54005906066441,19.124500107276823,10.0,9.0,22.0,2003,0.135649789,1,1,46,7960,6,3,11,1,245700.4517101679,245700.4517101679,123093.78051747443,2.0
1181,10863,105,1.0,31.39896120522396,22.29010614528289,6.0,9.0,9.0,1966,0.040242764,1,1,25,3478,11,3,1,1,187370.28835828623,187370.28835828623,103609.06359744356,2.0
1182,16519,47,1.0,36.47595929510161,17.04283214975467,6.0,2.0,12.0,1977,0.101872465,1,1,23,4583,3,3,3,1,156261.31116247844,156261.31116247844,122712.5311303349,1.0
1183,12684,6,3.0,82.81565913262094,82.81565913262094,0.0,13.0,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,217304.111076728,72434.70369224266,94232.67051796374,2.0
1184,3902,23,1.0,27.44223847893539,26.44223847893539,1.0,4.0,4.0,1977,0.034656082,1,1,0,168,0,0,0,1,65547.07184607297,65547.07184607297,76232.42437168532,1.0
1185,10157,1,2.0,63.12132385063565,62.673653283572,1.0,24.0,24.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,158541.33648451636,79270.66824225818,106080.89813984977,3.0
1186,1428,27,1.0,62.97385460120659,19.79541097134118,19.0,4.0,6.0,1977,0.07542368,1,1,11,3097,0,0,0,1,151261.7772444335,151261.7772444335,94738.78010510074,1.0
1187,4281,6,2.0,64.59832536139413,61.31616154164006,1.0,15.0,17.0,2014,0.2432045189999999,1,1,5,1564,0,0,0,1,183591.206261444,91795.603130722,94232.67051796374,2.0
1188,9302,0,1.0,36.15871692030126,24.28611695906473,5.0,2.0,5.0,1963,0.319809354,1,1,25,4756,16,5,8,1,147258.73661700048,147258.73661700048,108490.12104324048,1.0
1189,1032,6,3.0,78.36330923871294,78.36330923871294,0.0,9.0,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,219518.2128154324,73172.73760514414,94232.67051796374,2.0
1190,11419,62,1.0,36.73913333147175,21.15908882628185,5.0,4.0,5.0,1974,0.386771659,1,1,5,1135,0,0,0,0,128961.99777446003,128961.99777446003,102579.53665948348,1.0
1191,13182,1,3.0,81.10765792186207,80.10765792186207,1.0,10.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,250381.58077994475,83460.52692664825,106080.89813984977,2.0
1192,11582,28,3.0,72.65170960952067,50.99366869400178,7.0,4.0,4.0,1950,0.118537385,1,1,30,6207,1,1,0,1,260791.87391463155,86930.62463821052,122103.92739434964,1.0
1193,14098,7,3.0,64.93060141261485,42.38547881445104,8.0,7.0,9.0,1977,0.035145267,1,1,42,9292,3,0,3,1,388441.78372356365,129480.59457452122,121688.70275104689,2.0
1194,13627,5,1.0,35.55006466028732,20.685067087324786,7.0,2.0,14.0,1977,0.150817539,1,1,16,3433,4,4,5,1,196094.77599743105,196094.77599743105,134159.0248581569,1.0
1195,7879,56,1.0,38.9552431754004,19.152230655809056,10.0,5.0,20.0,1999,0.0,1,1,23,5067,4,2,6,1,214352.8044567902,214352.8044567902,166287.83174026443,1.0
1196,6978,1,1.0,42.49366480194045,41.49366480194045,1.0,7.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,141483.4418660463,141483.4418660463,106080.89813984977,2.0
1197,7792,122,1.0,39.29541591003319,40.57618120056251,8.0,10.0,10.0,1996,0.033493708,1,1,66,10573,1,3,8,1,177830.97474172458,177830.97474172458,134441.03496847022,2.0
1198,3121,1,1.0,41.190708694315504,40.190708694315504,1.0,12.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,140358.3354323425,140358.3354323425,106080.89813984977,2.0
1199,2097,145,1.0,39.55209240761049,21.05290311055729,8.0,17.0,17.0,1996,0.246031548,1,0,22,3151,4,3,3,1,198411.12025892097,198411.12025892097,138602.18372224006,2.0
1200,13869,2,2.0,47.35063514390068,31.58556338761492,5.0,1.0,5.0,1965,0.0,1,1,33,7425,1,2,5,1,174476.79668110516,87238.39834055258,125268.52718670998,1.0
1201,3835,1,2.0,55.09867845847064,54.09867845847064,1.0,6.0,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,160688.71234787873,80344.35617393936,106080.89813984977,2.0
1202,2680,94,2.0,48.017043015254174,33.65185838842292,8.0,9.0,14.0,1973,0.282797669,1,1,33,8667,2,0,6,1,72061.6390288583,36030.81951442915,140830.44883154068,2.0
1203,10973,6,1.0,40.85696545784846,39.85696545784846,1.0,1.0,1.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,138246.2484656463,138246.2484656463,94232.67051796374,1.0
